,x,y,target
0,2.4369935989379883,2.7000458240509033,0.0
1,6.152682781219482,21.848752975463867,0.0
2,-20.027095794677734,6.7730712890625,1.0
3,10.5717134475708,-13.665807723999023,0.0
4,6.269818305969238,-14.011208534240723,0.0
5,-15.808431625366211,12.232522010803223,1.0
6,7.449072360992432,15.79318618774414,0.0
7,-4.927529811859131,-16.728614807128906,0.0
8,0.09097354114055634,-13.259570121765137,0.0
9,15.816123008728027,-12.067109107971191,0.0
10,1.3509386777877808,25.195762634277344,0.0
11,-11.64132022857666,-9.600069999694824,0.0
12,17.48002815246582,-11.622060775756836,1.0
13,-4.080060005187988,9.579134941101074,0.0
14,-20.56871223449707,-4.86994743347168,0.0
15,21.193445205688477,-2.9520084857940674,0.0
16,4.99161958694458,-1.8582977056503296,0.0
17,21.07474136352539,9.175885200500488,1.0
18,-19.082717895507812,-1.7584857940673828,1.0
19,15.184149742126465,0.8447252511978149,0.0
20,2.0763440132141113,25.671749114990234,0.0
21,-8.27392864227295,1.0322283506393433,1.0
22,10.732620239257812,0.39308175444602966,0.0
23,-16.530303955078125,-11.703681945800781,1.0
24,-3.9871723651885986,-16.939023971557617,0.0
25,12.53042984008789,-4.224955081939697,0.0
26,7.769516468048096,-16.07380485534668,0.0
27,11.040831565856934,-14.165790557861328,0.0
28,-17.09965705871582,-7.841131210327148,0.0
29,3.3909857273101807,-14.101951599121094,0.0
30,-14.347254753112793,-11.957780838012695,1.0
31,11.279454231262207,-12.195852279663086,0.0
32,3.8913650512695312,22.00197410583496,0.0
33,22.30989646911621,8.03419017791748,0.0
34,-11.942763328552246,-5.830393314361572,0.0
35,-18.98941421508789,-8.261805534362793,1.0
36,9.848458290100098,-17.861909866333008,0.0
37,12.713523864746094,-11.95523738861084,0.0
38,24.657272338867188,5.673090934753418,0.0
39,-2.5648882389068604,-11.421548843383789,1.0
40,6.886593818664551,24.868623733520508,0.0
41,3.15470814704895,1.9507417678833008,0.0
42,8.173537254333496,-15.457940101623535,0.0
43,14.999042510986328,-15.641569137573242,0.0
44,-14.323277473449707,-10.928906440734863,1.0
45,-16.388036727905273,7.045050144195557,0.0
46,17.535818099975586,-13.458919525146484,0.0
47,-0.994461715221405,24.294851303100586,0.0
48,14.94715690612793,3.6677334308624268,0.0
49,-4.01121711730957,-10.393489837646484,1.0
50,7.152789115905762,21.048017501831055,0.0
51,-8.551983833312988,-2.3361868858337402,0.0
52,-2.076594591140747,-4.4568400382995605,0.0
53,12.257335662841797,-15.105585098266602,0.0
54,16.077171325683594,-11.328113555908203,1.0
55,-20.910737991333008,15.907140731811523,1.0
56,7.93992280960083,-8.282941818237305,0.0
57,5.80472469329834,-6.309810161590576,0.0
58,15.326007843017578,-3.2519590854644775,0.0
59,4.341063976287842,3.7032511234283447,0.0
60,17.133394241333008,-12.715485572814941,0.0
61,1.1299535036087036,2.6621878147125244,0.0
62,-14.280876159667969,6.2039103507995605,1.0
63,-10.659221649169922,-8.72730541229248,0.0
64,-6.192060947418213,10.908479690551758,0.0
65,8.815689086914062,-17.594715118408203,0.0
66,0.17487730085849762,3.2207047939300537,0.0
67,5.863030910491943,15.257789611816406,0.0
68,-17.824623107910156,-9.193699836730957,1.0
69,-6.256993770599365,-16.48307228088379,1.0
70,22.58310317993164,7.677292346954346,0.0
71,13.024996757507324,-7.0119709968566895,0.0
72,12.528789520263672,-17.61686134338379,0.0
73,-12.448369979858398,-2.180978775024414,1.0
74,3.7577450275421143,0.39370250701904297,0.0
75,11.599068641662598,-5.997928142547607,0.0
76,-2.937675952911377,12.370832443237305,0.0
77,10.053707122802734,-7.868638515472412,0.0
78,8.558246612548828,25.55051040649414,0.0
79,-19.862159729003906,11.627157211303711,1.0
80,16.369665145874023,-15.990707397460938,0.0
81,9.084367752075195,23.487184524536133,0.0
82,19.705249786376953,11.222245216369629,1.0
83,-16.380138397216797,11.63528823852539,1.0
84,11.863341331481934,-0.486819863319397,0.0
85,24.600200653076172,7.964143753051758,0.0
86,19.11011505126953,-10.47830867767334,1.0
87,13.221884727478027,-2.115438222885132,0.0
88,-20.981996536254883,15.919676780700684,1.0
89,-4.140269756317139,8.834439277648926,0.0
90,-13.656883239746094,-9.076445579528809,0.0
91,14.02210521697998,-6.544368267059326,0.0
92,-4.453312397003174,-16.510129928588867,0.0
93,4.666148662567139,15.598559379577637,0.0
94,5.591097831726074,22.756258010864258,0.0
95,-1.0743753910064697,15.639745712280273,0.0
96,5.557538032531738,-14.717374801635742,0.0
