,x,y,target
0,18.741825103759766,5.568912982940674,0.0
1,4.78292179107666,9.588022232055664,2.0
2,13.985509872436523,2.741319179534912,2.0
3,6.267533302307129,-9.585254669189453,0.0
4,16.649654388427734,0.24303320050239563,1.0
5,-9.674694061279297,-11.326188087463379,3.0
6,1.2513322830200195,17.32652473449707,2.0
7,8.42051887512207,9.492148399353027,2.0
8,-11.825495719909668,-11.350464820861816,0.0
9,-4.179518222808838,0.9756782054901123,3.0
10,-4.733797073364258,6.068644046783447,1.0
11,-11.66868782043457,3.844276189804077,3.0
12,-6.901345729827881,4.444888591766357,2.0
13,18.977325439453125,8.412599563598633,2.0
14,7.908984661102295,15.865467071533203,2.0
15,-21.34699821472168,-0.33640801906585693,3.0
16,-7.4790167808532715,-13.754816055297852,0.0
17,2.562429189682007,13.273781776428223,1.0
18,-22.097501754760742,0.6401321291923523,2.0
19,-21.485403060913086,-2.5161569118499756,3.0
20,-20.761934280395508,1.6087605953216553,3.0
21,7.9663848876953125,-8.540159225463867,3.0
22,-18.912315368652344,-15.55634880065918,2.0
23,6.8857102394104,8.51838493347168,1.0
24,16.164775848388672,10.99433422088623,1.0
25,5.929718017578125,-8.66567611694336,1.0
26,-11.669567108154297,-8.900518417358398,0.0
27,19.90548324584961,-1.6883312463760376,0.0
28,-13.301998138427734,-14.289326667785645,3.0
29,9.658235549926758,-3.2091875076293945,1.0
30,11.820548057556152,-5.696576118469238,2.0
31,-3.1622426509857178,8.570622444152832,1.0
32,-7.706884860992432,7.392687797546387,0.0
33,-22.958036422729492,-16.8852481842041,2.0
34,12.324612617492676,2.8994226455688477,2.0
35,-12.243191719055176,4.727052211761475,3.0
36,1.38433837890625,19.235336303710938,2.0
37,-2.67677640914917,-10.973160743713379,2.0
38,14.545832633972168,3.1902477741241455,1.0
39,12.036874771118164,5.866443634033203,1.0
40,4.639050006866455,-3.0262861251831055,0.0
41,-20.265352249145508,-10.49898624420166,0.0
42,-18.120786666870117,-2.5957043170928955,2.0
43,5.779809474945068,-11.746655464172363,0.0
44,2.5006301403045654,-11.790486335754395,0.0
45,8.07008171081543,-4.716897010803223,1.0
46,10.792098999023438,-3.094848871231079,1.0
47,4.477380752563477,18.49765968322754,0.0
48,-5.305709362030029,-6.467169761657715,0.0
49,3.86053466796875,14.553643226623535,1.0
50,12.575543403625488,1.1470829248428345,2.0
51,-17.891834259033203,-10.569466590881348,0.0
52,-14.770893096923828,2.860597848892212,2.0
53,-14.771482467651367,-5.68644905090332,3.0
54,-1.6130914688110352,2.4478838443756104,0.0
55,15.151612281799316,16.83626365661621,0.0
56,-1.1947492361068726,-3.7731261253356934,1.0
57,-20.804954528808594,-12.274173736572266,0.0
58,4.200009822845459,-6.262300968170166,1.0
59,7.4897003173828125,13.492647171020508,2.0
60,-16.905780792236328,0.9840044379234314,3.0
61,-18.92214584350586,-5.485782146453857,1.0
62,8.630644798278809,8.523517608642578,1.0
63,-7.760172367095947,-3.7112438678741455,0.0
64,9.163427352905273,-2.952634334564209,1.0
65,-10.75694751739502,5.446030139923096,3.0
66,18.563016891479492,2.0513648986816406,2.0
67,9.180508613586426,-12.229962348937988,2.0
68,9.432930946350098,3.222622871398926,1.0
69,-15.30539608001709,-14.352290153503418,0.0
70,5.559441089630127,-0.5301803946495056,1.0
71,14.450506210327148,18.207517623901367,0.0
72,19.50143814086914,7.813070297241211,2.0
73,13.91032886505127,4.825096607208252,0.0
74,-7.452642917633057,9.60522174835205,3.0
75,-3.855849027633667,-4.7094197273254395,3.0
76,-9.725381851196289,-13.978055000305176,0.0
77,-3.3362021446228027,-2.344249963760376,3.0
78,5.318104267120361,8.490622520446777,1.0
79,12.1839599609375,10.580408096313477,0.0
80,8.643458366394043,-7.277859210968018,2.0
81,16.32957649230957,13.401023864746094,1.0
82,-18.34679412841797,0.4727601110935211,3.0
83,-11.027005195617676,-4.788748264312744,3.0
84,-21.190982818603516,-10.634968757629395,0.0
85,4.708709239959717,14.198891639709473,1.0
86,-7.045575141906738,-9.070291519165039,0.0
87,-11.281564712524414,-12.300655364990234,3.0
88,10.20903491973877,10.514857292175293,1.0
89,1.0790526866912842,-4.581836223602295,1.0
90,-17.982505798339844,-3.924217462539673,1.0
91,-8.513789176940918,-13.280977249145508,3.0
92,-11.033889770507812,-12.790792465209961,3.0
93,1.3153878450393677,-3.754892110824585,2.0
94,16.816606521606445,7.151346206665039,1.0
95,-19.87212371826172,2.942786455154419,1.0
96,10.809991836547852,-5.493954181671143,2.0
97,16.88108253479004,-0.8194020390510559,2.0
98,-17.465030670166016,-13.432199478149414,1.0
99,-3.87772536277771,2.68086838722229,0.0
100,-12.514365196228027,-6.3546061515808105,3.0
101,-18.7182559967041,-3.2953407764434814,3.0
102,8.209915161132812,6.1615681648254395,2.0
103,-21.31903648376465,-17.096660614013672,2.0
104,-18.802873611450195,-2.2986350059509277,3.0
105,8.83833122253418,14.315885543823242,1.0
106,15.346439361572266,15.182549476623535,0.0
107,2.1732773780822754,14.422982215881348,2.0
108,-3.2314577102661133,4.0062255859375,1.0
109,-10.072369575500488,6.9363484382629395,3.0
110,-18.964580535888672,-11.52681827545166,0.0
111,-8.309662818908691,-4.4681243896484375,0.0
112,-0.28996095061302185,-4.605739116668701,1.0
113,-5.476232528686523,1.5501813888549805,0.0
114,6.615363597869873,4.276418685913086,0.0
115,7.675539493560791,8.309918403625488,1.0
116,18.007713317871094,7.184314727783203,2.0
117,-9.72407054901123,7.592957019805908,1.0
118,14.515965461730957,7.073100566864014,2.0
119,-20.00648307800293,-1.3698842525482178,3.0
120,9.46249008178711,-11.291776657104492,3.0
121,10.712124824523926,11.795385360717773,0.0
