,x,y,target
0,-5.967331886291504,-10.095759391784668,1.0
1,9.1082124710083,17.728790283203125,0.0
2,16.188722610473633,-0.43796849250793457,1.0
3,4.028822422027588,-10.967822074890137,0.0
4,4.523770809173584,4.579734802246094,0.0
5,13.616411209106445,-4.528750419616699,0.0
6,12.498764038085938,1.8424605131149292,0.0
7,-9.068131446838379,16.581926345825195,0.0
8,1.9980331659317017,13.58703327178955,1.0
9,9.388940811157227,19.465412139892578,0.0
10,-12.23756217956543,3.5818724632263184,0.0
11,-16.932910919189453,11.962124824523926,0.0
12,-1.8231154680252075,13.576178550720215,1.0
13,5.8845109939575195,-5.731889247894287,1.0
14,-23.637100219726562,-3.999715805053711,0.0
15,-1.9388319253921509,2.0552260875701904,0.0
16,-14.194084167480469,2.6267294883728027,0.0
17,-5.518930912017822,-12.884265899658203,0.0
18,-2.1672704219818115,7.425012588500977,0.0
19,-5.939971446990967,9.802290916442871,0.0
20,-1.4350266456604004,-0.9093167781829834,0.0
21,-1.5161393880844116,0.879315197467804,0.0
22,16.736637115478516,2.6283655166625977,0.0
23,-15.393523216247559,10.555948257446289,0.0
24,16.505390167236328,3.3213865756988525,0.0
25,14.291001319885254,2.320674180984497,0.0
26,-1.006912350654602,-0.29259803891181946,1.0
27,-12.410042762756348,10.330559730529785,0.0
28,11.247845649719238,2.281766891479492,0.0
29,-21.599918365478516,3.2023720741271973,0.0
30,16.1377010345459,3.9256222248077393,0.0
31,-19.479660034179688,8.133525848388672,0.0
32,-16.108448028564453,5.218382358551025,0.0
33,14.795147895812988,-16.010725021362305,1.0
34,-11.911297798156738,-1.534765362739563,0.0
35,17.707134246826172,-17.254425048828125,1.0
36,-11.31139087677002,-11.311176300048828,0.0
37,-7.220822334289551,-5.611636161804199,0.0
38,7.218736171722412,24.88633918762207,0.0
39,3.155141592025757,-18.125091552734375,1.0
40,0.4629341959953308,23.476022720336914,0.0
41,14.052541732788086,-0.17938244342803955,1.0
42,10.956262588500977,1.6302950382232666,0.0
43,17.463294982910156,-9.04142951965332,1.0
44,-7.392690181732178,5.041265964508057,0.0
45,5.11413049697876,-10.36694049835205,0.0
46,13.133907318115234,0.11559570580720901,1.0
47,-12.438952445983887,16.111135482788086,0.0
48,21.186256408691406,-3.2947168350219727,1.0
49,-6.363549709320068,-9.513348579406738,0.0
50,4.806330680847168,-5.800094127655029,0.0
51,12.409485816955566,-0.4780368208885193,0.0
52,22.661121368408203,-1.969570279121399,1.0
53,-11.750564575195312,-9.036529541015625,0.0
54,-10.461291313171387,-12.322444915771484,0.0
55,-18.204994201660156,7.609261989593506,0.0
56,8.218720436096191,21.666669845581055,0.0
57,20.325136184692383,2.373591184616089,1.0
58,-13.122089385986328,-3.8523385524749756,0.0
59,-22.910770416259766,4.446655750274658,0.0
60,22.27308464050293,-3.6088497638702393,1.0
61,-24.031076431274414,4.216979026794434,0.0
62,-1.7739511728286743,-2.5080583095550537,0.0
63,13.743697166442871,-18.9813232421875,1.0
64,-0.14030465483665466,-16.362651824951172,0.0
65,-10.869239807128906,17.82762336730957,0.0
66,20.603321075439453,-1.3864405155181885,1.0
67,-15.04721736907959,10.979543685913086,0.0
