,x,y,target
0,7.35741662979126,17.87610626220703,0.0
1,-6.041313171386719,-18.42829132080078,0.0
2,20.08402442932129,19.62979507446289,0.0
3,-22.52991485595703,-1.4093594551086426,0.0
4,13.602904319763184,7.807330131530762,0.0
5,12.64492130279541,14.644194602966309,0.0
6,-19.620759963989258,13.443084716796875,0.0
7,-19.16204833984375,-9.338664054870605,0.0
8,-5.480740547180176,-10.945537567138672,0.0
9,22.876781463623047,-1.8977426290512085,0.0
10,-15.045452117919922,8.445980072021484,1.0
11,7.794669151306152,-18.33812141418457,0.0
12,-13.320012092590332,-2.901491165161133,0.0
13,15.731040954589844,20.755878448486328,0.0
14,-18.098379135131836,3.862872362136841,1.0
15,2.4746103286743164,2.0590944290161133,0.0
16,9.606759071350098,21.167064666748047,0.0
17,-12.133556365966797,-15.651960372924805,1.0
18,0.02648846060037613,-8.017738342285156,0.0
19,5.768092632293701,13.715801239013672,0.0
20,8.84457015991211,15.521528244018555,0.0
21,11.782452583312988,15.544625282287598,0.0
22,9.69781494140625,-11.939852714538574,0.0
23,-2.4945242404937744,-6.045277118682861,0.0
24,-16.046344757080078,14.417343139648438,1.0
25,-17.534456253051758,12.404472351074219,1.0
26,-9.098078727722168,-11.631598472595215,1.0
27,-5.294475555419922,-20.722030639648438,1.0
28,1.875209093093872,-18.598262786865234,0.0
29,3.9764139652252197,15.005249977111816,0.0
30,-3.938248872756958,-4.892390251159668,1.0
31,-6.4420037269592285,-1.9173940420150757,0.0
32,20.978553771972656,0.6975868940353394,0.0
33,-8.89873218536377,8.549551010131836,0.0
34,18.69465446472168,-0.01593118906021118,0.0
35,3.5010173320770264,16.800992965698242,1.0
36,15.358380317687988,15.781821250915527,0.0
37,-15.786580085754395,9.138850212097168,1.0
38,21.67552947998047,5.223496437072754,0.0
39,-3.9490950107574463,-19.18174171447754,0.0
40,10.04168701171875,20.130470275878906,0.0
41,-12.710160255432129,-4.541670799255371,0.0
42,9.075263977050781,9.544300079345703,0.0
43,-1.156008005142212,-10.300214767456055,1.0
44,-12.3513822555542,3.6696906089782715,0.0
45,-15.986284255981445,4.716960430145264,1.0
46,6.328338146209717,-6.755124092102051,0.0
47,-5.876863956451416,-2.366105556488037,0.0
48,-8.115386009216309,-18.033559799194336,0.0
49,-16.618242263793945,11.398428916931152,0.0
50,-12.08773136138916,-16.07589340209961,0.0
51,20.85007667541504,19.483665466308594,0.0
52,0.34083446860313416,8.005537033081055,0.0
53,3.6086349487304688,10.994598388671875,0.0
54,-0.08887870609760284,-17.944211959838867,0.0
55,10.547431945800781,20.449920654296875,0.0
56,17.515625,-2.6781246662139893,0.0
57,18.78843879699707,-3.470057725906372,0.0
58,5.633232593536377,-11.705175399780273,0.0
59,-8.006963729858398,-6.311681270599365,0.0
