,x,y,target
0,4.941342353820801,-6.78899621963501,2.0
1,-0.037826668471097946,7.47694730758667,2.0
2,12.564580917358398,-0.35919374227523804,2.0
3,-6.175608158111572,-4.132066249847412,2.0
4,-4.531286716461182,16.066160202026367,1.0
5,10.681340217590332,-2.8260979652404785,3.0
6,3.8544180393218994,-6.5305891036987305,2.0
7,-11.700902938842773,-23.445161819458008,1.0
8,10.720593452453613,5.321322917938232,3.0
9,-9.76379108428955,13.060093879699707,2.0
10,-13.525962829589844,-24.602933883666992,1.0
11,-9.05154800415039,-15.857294082641602,3.0
12,-8.993139266967773,-2.028383255004883,2.0
13,10.136893272399902,4.8305983543396,3.0
14,-2.3031060695648193,10.033973693847656,1.0
15,7.85493803024292,0.9965363144874573,0.0
16,-8.783065795898438,20.209514617919922,1.0
17,-1.3810628652572632,9.05174732208252,1.0
18,-11.949018478393555,12.867624282836914,1.0
19,0.8299127817153931,0.886601448059082,2.0
20,-6.7880353927612305,-17.55655860900879,0.0
21,3.9140243530273438,-4.9745354652404785,2.0
22,-12.60611343383789,-24.09199333190918,2.0
23,-5.671880722045898,-10.806723594665527,2.0
24,-7.862958908081055,10.929607391357422,2.0
25,-1.2415087223052979,-10.56116771697998,0.0
26,10.90050220489502,14.799525260925293,3.0
27,18.992252349853516,5.931735992431641,3.0
28,6.566747188568115,12.873693466186523,3.0
29,16.789323806762695,14.646140098571777,0.0
30,12.754796028137207,-3.9130539894104004,3.0
31,-6.34904670715332,-12.055826187133789,3.0
32,-7.74025297164917,-13.334199905395508,0.0
33,-2.652683973312378,10.858955383300781,1.0
34,-7.765550136566162,-18.577457427978516,0.0
35,0.12709546089172363,-10.879855155944824,2.0
36,-7.686637878417969,19.640098571777344,2.0
37,-12.195592880249023,-27.07654571533203,2.0
38,17.263277053833008,3.6438498497009277,1.0
39,-4.374302864074707,-2.6801414489746094,1.0
40,18.930795669555664,6.977821350097656,0.0
41,19.414052963256836,-6.200909614562988,3.0
42,-1.545040488243103,12.03866195678711,2.0
43,16.456268310546875,13.927897453308105,0.0
44,-2.400827407836914,8.292163848876953,1.0
45,-4.963322639465332,-13.518445014953613,0.0
46,-12.30135726928711,15.154151916503906,2.0
47,10.661226272583008,15.471282005310059,3.0
48,13.49782943725586,10.399737358093262,2.0
49,-8.604156494140625,18.779842376708984,1.0
50,4.1506476402282715,2.6989974975585938,3.0
51,6.9556884765625,15.431824684143066,3.0
52,17.385173797607422,12.592836380004883,0.0
53,-5.240842342376709,12.22404956817627,2.0
54,17.961395263671875,9.382221221923828,0.0
55,-4.6229634284973145,-18.468868255615234,0.0
56,15.247626304626465,15.658552169799805,0.0
57,17.806324005126953,11.623479843139648,0.0
58,4.175930023193359,3.1312952041625977,3.0
59,-9.834757804870605,-21.49840545654297,0.0
60,-10.569689750671387,16.956756591796875,1.0
61,-6.1663737297058105,16.65597915649414,2.0
62,-11.954107284545898,-17.896883010864258,0.0
63,-7.383571147918701,-22.56635856628418,3.0
64,15.951744079589844,8.747008323669434,2.0
65,-6.258865833282471,-2.8304152488708496,2.0
66,-0.6731612086296082,-12.070610046386719,1.0
67,-11.408379554748535,14.838481903076172,2.0
68,18.539854049682617,8.369193077087402,0.0
