episode,length,time,reward,delta
0,11.0,0.0006039999998392886,0.0,-0.0003074551032715822
1,30.0,0.0013450000001284934,0.0,-0.00037916243289041134
2,112.0,0.004863000000113971,0.0,2.9730613485857765e-05
3,53.0,0.002347000000099797,0.0,-0.0005740915707211154
4,48.0,0.002154000000018641,0.0,-9.954050698597052e-05
5,39.0,0.0017199999999775173,0.0,0.00028857414316838187
6,98.0,0.004247000000077605,0.0,0.00043865640821510814
7,20.0,0.0009170000000722212,0.0,0.00013250585445745753
8,13.0,0.0006269999998949061,0.0,-0.0002341467635747791
9,36.0,0.0015909999999621505,0.0,-0.000797487242732997
10,13.0,0.0006220000000212167,0.0,-9.95405069859702e-06
11,33.0,0.001471999999921536,0.0,-0.00028344130175236165
12,108.0,0.004637000000002445,0.0,0.0003005474111266684
13,26.0,0.001209000000017113,0.0,0.00016484139278660076
14,18.0,0.0008180000002084853,0.0,1.6484139278660098e-05
15,14.0,0.0006490000000667351,0.0,6.737812643247592e-05
16,27.0,0.0012139999998908024,0.0,6.7378126432476025e-06
17,17.0,0.0008000000000265572,0.0,6.73781264324744e-07
18,8.0,0.0003950000000259024,0.0,6.737812643247982e-08
19,43.0,0.0018749999999272404,0.0,0.0001411437957160877
20,24.0,0.0010939999999663996,0.0,0.0001630057695621959
21,98.0,0.004224999999905776,0.0,-8.736193964428078e-05
22,95.0,0.0040959999998904095,0.0,-0.00028151613298437784
23,25.0,0.0011140000001432782,0.0,0.0002370654037903716
24,27.0,0.0012400000000525324,0.0,-2.7795699865545455e-06
25,34.0,0.001527000000123735,0.0,-2.519279256958445e-05
26,38.0,0.001675999999861233,0.0,2.3706540379037164e-05
27,10.0,0.0004799999999249849,0.0,0.000274717116966219
28,112.0,0.0048260000000937,0.0,-2.519279256958467e-06
29,23.0,0.001050000000077489,0.0,-2.0798684660934433e-05
30,15.0,0.000757000000021435,0.0,0.00021259799390619088
31,4.0,0.00022800000010647636,0.0,2.197298220221744e-05
32,24.0,0.0010850000001028093,0.0,-5.740915707211147e-05
33,17.0,0.0007879999998294807,0.0,3.005474111266685e-05
34,34.0,0.0015179999998053972,0.0,-5.7409157072111304e-06
35,51.0,0.002226000000064232,0.0,-5.740915707210968e-07
36,11.0,0.0005289999999149586,0.0,0.00018288208032958618
37,10.0,0.0005000000001018634,0.0,0.00026682025734634993
38,50.0,0.0022269999999480206,0.0,3.9508962787932714e-05
39,31.0,0.0013830000000325526,0.0,0.0001900558253531005
40,27.0,0.001207999999905951,0.0,0.0003351693342694608
41,15.0,0.0007130000001325243,0.0,0.00018465414743998906
42,8.0,0.0004129999999804568,0.0,0.00016891292146488336
43,73.0,0.0032129999999597203,0.0,3.950896278793277e-06
44,20.0,0.0009099999999762076,0.0,0.0002510681930186481
45,59.0,0.0025530000000344444,0.0,5.422652237681817e-05
46,9.0,0.0004910000000108994,0.0,0.00018518244350334992
47,60.0,0.002611000000115382,0.0,4.4171399006434414e-05
48,18.0,0.000835999999935666,0.0,3.3516933426946125e-05
49,63.0,0.002732000000150947,0.0,0.0004520274276559383
50,16.0,0.0007539999999153224,0.0,7.429291647873844e-05
51,15.0,0.0006949999999505962,0.0,7.42929164787386e-06
52,25.0,0.001107999999931053,0.0,0.00017422437093886958
53,86.0,0.0036939999999958673,0.0,-8.233084805094222e-07
54,32.0,0.0014029999999820575,0.0,0.0001896850882120995
55,48.0,0.0020979999999326537,0.0,0.00039872125194559757
56,34.0,0.0014920000000984146,0.0,-2.079868466093465e-06
57,25.0,0.0011799999999766442,0.0,0.0003024191308247364
58,33.0,0.001498000000083266,0.0,-0.00028597098382159323
59,19.0,0.0008699999998498242,0.0,0.0002631296257587297
60,5.0,0.00028100000008635106,0.0,0.00022691567113724453
61,35.0,0.0015439999999671272,0.0,-2.519279256958575e-07
62,9.0,0.00044200000002092565,0.0,2.2691567113724447e-05
63,11.0,0.0005380000000059226,0.0,3.987212519455973e-05
64,39.0,0.001778000000058455,0.0,-0.0003552040609887864
65,67.0,0.0029470000001765584,0.0,0.00025178155418046033
66,18.0,0.0008420000001478911,0.0,-0.0002924448947950695
67,12.0,0.000569000000041342,0.0,0.0003042452465685957
68,56.0,0.0024949999999535066,0.0,-8.233084805098559e-08
69,33.0,0.0014529999998558196,0.0,0.00033710255480303537
70,8.0,0.0004080000001067674,0.0,0.00026878745824949275
71,46.0,0.002019999999902211,0.0,2.6878745824949254e-05
72,15.0,0.0007390000000668806,0.0,0.00024186613673595918
73,5.0,0.00027000000000043656,0.0,2.4186613673595923e-05
74,43.0,0.0018789999999171414,0.0,-2.519279256957491e-08
75,40.0,0.0018119999999726133,0.0,-7.8969740540112e-05
76,57.0,0.002483999999867592,0.0,-0.00037002758625579856
77,44.0,0.0019509999999627325,0.0,-7.896974054011244e-06
78,35.0,0.0015710000000126456,0.0,0.00021441543652430883
79,48.0,0.0020970000000488653,0.0,3.3710255480303526e-05
