episode,length,time,reward,delta
0,14.0,0.0007579999999620668,0.0,-0.0009297344745218796
1,71.0,0.0031740000000013424,0.0,-0.0008065690550684402
2,8.0,0.0004090000000473992,0.0,-0.0002532470350953544
3,52.0,0.0023350000000164073,0.0,-0.0006010113028387479
4,13.0,0.0006720000000086657,0.0,-0.00042337996758062027
5,53.0,0.0023249999999848114,0.0,-9.28489147745227e-06
6,23.0,0.0010609999999928732,0.0,-0.00021744694812515485
7,48.0,0.0021600000000034925,0.0,-0.0008544511857178373
8,11.0,0.0005290000000286454,0.0,-3.046308602796887e-05
9,19.0,0.0008980000000065047,0.0,-7.601796684861726e-08
10,31.0,0.0014039999999795327,0.0,-0.00036828131379582665
11,42.0,0.0018850000000156797,0.0,-0.0007339566138989601
12,47.0,0.0021140000000059445,0.0,-2.5324703509535448e-05
13,27.0,0.0012239999999792417,0.0,-3.788126738758226e-05
14,10.0,0.00048099999997930354,0.0,-8.707417375262332e-05
15,29.0,0.0012950000000273576,0.0,-6.102591754263012e-06
16,11.0,0.0005279999999743268,0.0,-1.8966594106447206e-05
17,50.0,0.0022189999999682186,0.0,-7.339566138989595e-05
18,32.0,0.0014989999999670545,0.0,-2.532470350953544e-06
19,61.0,0.0026799999999980173,0.0,-6.010113028387474e-05
20,20.0,0.0009120000000280015,0.0,-7.216948298491795e-06
21,11.0,0.0005380000000059226,0.0,-0.0002951067399535593
22,79.0,0.0034380000000169275,0.0,-3.046308602796881e-08
23,34.0,0.0015150000000403452,0.0,-7.772462356872244e-05
24,10.0,0.000532999999961703,0.0,-8.544511857178376e-05
25,13.0,0.0006149999999820466,0.0,-8.707417375262332e-06
26,33.0,0.0014900000000466207,0.0,-0.00033123639178537346
27,39.0,0.001741999999978816,0.0,-7.339566138989589e-06
28,20.0,0.0009380000000192013,0.0,-9.297344745218792e-05
29,24.0,0.001086000000043441,0.0,-0.0008878847224828831
30,23.0,0.0010350000000016735,0.0,-4.233799675806201e-08
31,37.0,0.001645999999993819,0.0,-9.284891477452276e-08
32,26.0,0.0011629999999627216,0.0,-8.596154507131562e-05
33,26.0,0.0011620000000220898,0.0,-8.4449768826418e-05
34,14.0,0.0006670000000212895,0.0,-2.5324703509535427e-08
35,30.0,0.0013490000000047075,0.0,-3.788126738758226e-06
36,16.0,0.0007400000000075124,0.0,-7.772462356872236e-06
37,18.0,0.0008359999999925094,0.0,-4.233799675806199e-09
38,11.0,0.0005240000000412692,0.0,-7.216948298491789e-10
39,69.0,0.0030079999999657048,0.0,-2.5324703509535434e-09
40,121.0,0.005290000000002237,0.0,-2.17446948125155e-06
41,15.0,0.0006970000000023902,0.0,-2.9520581615943343e-05
42,36.0,0.00159600000000637,0.0,-1.8966594106447183e-08
43,11.0,0.0005220000000463187,0.0,-8.544511857178379e-07
44,36.0,0.0015859999999747743,0.0,-3.7881267387582254e-07
45,19.0,0.0008789999999976317,0.0,-6.102591754262989e-14
46,68.0,0.0029609999999706815,0.0,-4.796161222744369e-06
47,17.0,0.0007900000000518048,0.0,-9.284891477452271e-09
48,22.0,0.0009890000000041255,0.0,-1.896659410644717e-09
49,28.0,0.0013099999999894862,0.0,-9.284891477452261e-10
50,6.0,0.000321999999982836,0.0,-3.389703804521627e-14
51,10.0,0.00048600000002352317,0.0,-4.2337996758061956e-11
52,57.0,0.0025620000000117216,0.0,-4.796161222744364e-07
53,13.0,0.0006309999999984939,0.0,-7.772462356872233e-07
54,19.0,0.0008649999999761349,0.0,-4.2337996758061956e-12
55,6.0,0.00030900000001565786,0.0,-9.284891477452263e-11
56,13.0,0.0006089999999971951,0.0,-7.601796684861697e-14
57,30.0,0.0013459999999554384,0.0,-3.928268261008377e-05
58,27.0,0.0012460000000373839,0.0,-6.010113028387468e-07
59,11.0,0.0005290000000286454,0.0,-7.772462356872235e-08
60,8.0,0.00039599999996653423,0.0,-3.389703804521626e-15
61,25.0,0.0011309999999866704,0.0,-9.118660834850877e-07
62,112.0,0.004831000000024233,0.0,-6.102591754262982e-17
63,14.0,0.0006769999999960419,0.0,-7.21694829849178e-12
64,20.0,0.0009239999999977044,0.0,-2.532470350953536e-14
65,74.0,0.0033359999999902357,0.0,-9.297344745218784e-06
66,45.0,0.00197400000001835,0.0,-7.601796684861691e-17
67,32.0,0.00141999999999598,0.0,-2.952058161594333e-07
68,61.0,0.002717000000018288,0.0,-4.23379967580619e-17
69,12.0,0.0005720000000337677,0.0,-6.102591754262977e-19
70,18.0,0.0008389999999849351,0.0,-8.444976882641796e-07
71,36.0,0.0015980000000013206,0.0,-2.1744694812515497e-08
72,40.0,0.0017770000000041364,0.0,-7.601796684861694e-19
73,18.0,0.0008280000000127075,0.0,-4.2337996758061877e-19
74,21.0,0.0010090000000104737,0.0,-0.0006963061156529134
75,27.0,0.0012259999999741922,0.0,-1.8966594106447132e-13
76,55.0,0.002407000000005155,0.0,-8.06569055068439e-09
77,22.0,0.001021999999977652,0.0,-7.772462356872232e-09
78,73.0,0.0032490000000393593,0.0,-8.444976882641796e-08
79,6.0,0.0003280000000245309,0.0,-7.601796684861689e-21
80,22.0,0.000994999999988977,0.0,-3.389703804521623e-20
81,11.0,0.0005229999999869506,0.0,-3.046308602796873e-20
82,8.0,0.0004890000000159489,0.0,-6.010113028387467e-09
83,23.0,0.0010619999999903484,0.0,-8.59615450713156e-06
84,30.0,0.0013490000000047075,0.0,-4.796161222744363e-08
85,9.0,0.0004380000000310247,0.0,-4.2337996758061836e-22
86,16.0,0.0007380000000125619,0.0,-1.8966594106447137e-14
87,39.0,0.0017260000000192122,0.0,-3.389703804521619e-21
88,19.0,0.0009150000000204273,0.0,-3.046308602796871e-21
89,42.0,0.0018689999999992324,0.0,-3.682813137958265e-05
90,19.0,0.0008590000000481268,0.0,-4.2337996758061845e-23
91,71.0,0.0030939999999759493,0.0,-7.216948298491764e-15
92,27.0,0.001201999999977943,0.0,-6.102591754262973e-23
93,18.0,0.0008190000000354303,0.0,-3.0463086027968693e-22
94,16.0,0.0007350000000201362,0.0,-3.04630860279687e-23
95,11.0,0.0005219999999894753,0.0,-8.544511857178381e-08
96,12.0,0.0005620000000021719,0.0,-7.60179668486168e-24
97,15.0,0.00068999999996322,0.0,-3.389703804521617e-24
98,10.0,0.00048800000001847366,0.0,-4.233799675806183e-24
99,42.0,0.0018499999999903594,0.0,-2.1744694812515503e-09
100,15.0,0.0006900000000200635,0.0,-7.601796684861678e-25
101,18.0,0.0008359999999925094,0.0,-6.1025917542629656e-24
102,13.0,0.0006129999999870961,0.0,-3.312363917853733e-05
103,52.0,0.0022720000000049367,0.0,-3.928268261008378e-06
104,14.0,0.0006630000000313885,0.0,-9.763867294148023e-07
105,18.0,0.0008230000000253312,0.0,-0.0007307252622049621
106,58.0,0.0026169999999865468,0.0,-7.601796684861678e-26
107,58.0,0.002544999999997799,0.0,-4.2337996758061824e-26
108,13.0,0.0006240000000161672,0.0,-7.339566138989588e-07
109,38.0,0.0016709999999875436,0.0,-7.601796684861671e-27
110,14.0,0.0006480000000124164,0.0,-1.8966594106447144e-15
111,54.0,0.0023590000000126565,0.0,-4.2337996758061824e-27
112,7.0,0.0003530000000182554,0.0,-3.046308602796871e-25
113,8.0,0.000394999999969059,0.0,-8.065690550684385e-10
114,13.0,0.0006070000000022446,0.0,-7.772462356872227e-10
115,42.0,0.0018469999999979336,0.0,-3.389703804521619e-26
116,18.0,0.0008860000000368018,0.0,-9.297344745218774e-07
117,72.0,0.0031819999999811444,0.0,-3.3897038045216154e-28
118,35.0,0.001565999999968426,0.0,-7.601796684861662e-28
119,24.0,0.0010780000000067957,0.0,-7.593187214735163e-06
120,7.0,0.0003509999999664615,0.0,-2.5324703509535257e-28
121,33.0,0.0014510000000313994,0.0,-8.065690550684383e-11
122,22.0,0.000994999999988977,0.0,-4.233799675806181e-29
123,17.0,0.0007740000000353575,0.0,-8.596154507131547e-08
124,15.0,0.0007449999999948886,0.0,-2.5324703509535257e-29
125,101.0,0.004363000000012107,0.0,-9.763867294148021e-08
126,10.0,0.0004870000000209984,0.0,-3.3897038045216154e-29
127,18.0,0.0008369999999899846,0.0,-0.00047303716203921396
128,17.0,0.0008029999999621396,0.0,-6.102591754262959e-30
129,17.0,0.0007829999999557913,0.0,-3.0463086027968664e-30
130,35.0,0.001550000000008822,0.0,-9.297344745218764e-09
131,12.0,0.0005869999999958964,0.0,-4.233799675806179e-31
132,11.0,0.000527000000033695,0.0,-8.444976882641788e-09
133,48.0,0.002136000000007243,0.0,-2.951067399535584e-09
134,42.0,0.0018450000000029831,0.0,-3.046308602796867e-31
135,29.0,0.001301000000012209,0.0,-0.0007797909846691153
136,20.0,0.0009650000000078762,0.0,-7.216948298491753e-19
137,33.0,0.001492999999982203,0.0,-2.9510673995355813e-10
138,45.0,0.0019940000000246982,0.0,-8.444976882641782e-11
139,8.0,0.00039800000001832814,0.0,-9.284891477452244e-19
